Dialogue,Label,,,
"Butiran yang sama, saya juga ingin memohon pihak kementerian dapat mengenal pasti laluan baharu dari Kampung Tualang–Bekok menuju ke Hospital Sultan Ismail Petra.

",Motion,,,
"Sehubungan dengan itu, saya memohon supaya kementerian mempertimbangkan untuk membina taman permainan tersebut di 30 buah Tabika KEMAS di Parlimen Tampin.

",Motion,,,
"Saya ingin memohon ada satu bidang tanah yang dimiliki oleh PERDA di kawasan Balik Pulau yang telah pun dipajakkan kepada Kraftangan Malaysia untuk Pusat Inkubator...Saya mohon supaya pajakan itu disambung supaya dapat memberi peluang kepada ramai usahawan kraf, artisan-artisan yang berada dalam pusat inkubator itu untuk meneruskan kerja-kerja mereka ataupun meneruskan usaha-usaha mereka.

Keempat juga berkenaan dengan PERDA juga, saya memohon supaya diperincikan land bank yang dimiliki oleh PERDA.

",Motion,,,
"Saya cuma minta Kerajaan PH yang disokong oleh BN dan juga UMNO ini supaya ubahkan pendirian mereka bahawa pelantikan politik boleh dibuat dan lantiklah dalam kalangan backbenchers yang tidak ada jawatan ini.

",Motion,,,
"Saya minta Menteri Komunikasi dan Digital beritahu kepada Kabinet bahawa jangan buat dua jawatankuasa dalam satu kampung sebab kita akan memecahbelahkan.

",Motion,,,
"Dengan peruntukan tahun ini sebanyak RM30.5 juta, saya mohon agar peruntukan baik pulih rumah banjir ditambah sebagai persediaan untuk berhadapan dengan ketidaktentuan bencana yang mungkin akan berulang lagi pada tahun ini.

",Motion,,,
"Saya ingin mencadangkan agar ada kuota khusus biasiswa pendidikan MARA untuk generasi kedua dan ketiga golongan petani dan penoreh getah yang mana rata-rata mereka datang daripada keluarga yang susah.

",Motion,,,
"Saya turut ingin mencadangkan agar kementerian mengadakan sesi libat urus dengan institusi pendidikan tinggi dan Syarikat Berkaitan Kerajaan (GLC) agar komuniti mahasiswa dan korporat dapat bekerjasama bagi merancakkan lagi fungsi PKD melalui program kemahiran, latihan pemerkasaan wanita dan aktiviti kesukarelawan.

",Motion,,,
"FELCRA dan RISDA diarahkan untuk menyuburkan tanah terbiar milik masing-masing dengan keluasan sehingga 320 hektar bagi projek tanaman makanan. Saya mencadangkan agar kerajaan mengutamakan penduduk setempat bagi mengusahakan tanah dan projek tanaman ini sekali gus memberikan peluang kepada mereka menambahkan pendapatan.

",Motion,,,
"Pertama saya memohon agar kerajaan menyegerakan akses bekalan air bersih ke Pulau Sebatik yang mengalami masalah pada ketika ini.

",Motion,,,
"Oleh itu saya memohon agar pihak kementerian dapat menyegerakan bekalan elektrik ke kawasan Parlimen Kalabakan dengan kadar segera.

",Motion,,,
"Dalam masa yang sama, saya mohon agar pihak kementerian dapat memberikan tumpuan untuk membangunkan usahawan perusahaan mikro kecil sederhana, terutamanya di Parlimen Kalabakan serta membina pusat sehenti produk desa (rural business outlet) di Kalabakan bagi membolehkan produk-produk ini dipasarkan.

",Motion,,,
"Ketiganya, saya mencadangkan supaya jabatan ini, melalui bajet-bajet yang diberikan meletakkan dalam pembangunan Orang Asal ini, jumlah peratusan yang hendak dicapai dalam setiap program pembangunan Orang Asal supaya kita dapat melihat kejayaan dan apakah alternatif apabila target itu tidak mencapai.

",Motion,,,
"P.22 Butiran 02400 – Jalan Perhubungan Desa. Saya mencadangkan berlakunya libat urus antara Kerajaan Pusat dan juga negeri supaya melihat kadang-kadang ada jalan-jalan yang dimiliki oleh negeri tetapi atas sebab peruntukan yang tidak ada menyebabkan jalan itu terus tidak terurus yang akhirnya juga memberikan kesan kepada pengguna.

",Motion,,,
"Maka, saya mohon kepada Yang Amat Berhormat Perdana Menteri untuk tambah peruntukan bagi naik taraf tabika Kemas daripada segi prasarana dan kelengkapan di kawasan saya, Betong.

",Motion,,,
"Mereka menghadapi masalah untuk menyambung bekalan elektrik dekat rumah apabila rumah sudah siap dibina. Maka, saya cadangkan kerajaan untuk menyediakan satu- dana khas, atau revolving fund, dengan izin, yang khas untuk kes-kes yang macam ini.

",Motion,,,
"Dengan pertambahan peruntukan ini saya memohon kepada RISDA untuk menambah peruntukan bantuan musim tengkujuh kepada penoreh getah.

",Motion,,,
"Saya mencadangkan agar peruntukan sebanyak RM131,576,300 ini mengambil kira keperluan bekalan air untuk daerah Kota Marudu.

",Motion,,,
"Baik kawasan perkampungan yang jauh— saya mohon agar kerajaan pertimbangkan bagi bekalan air alternatif seperti bekalan air paip graviti dan memohon agar peruntukan dapat disalurkan dengan kadar yang segera.

",Motion,,,
"Jadi, saya mencadangkan salah satu cara untuk menaik taraf ekonomi rakyat kita adalah memperbaiki dan juga membina jalan-jalan perhubungan ini.

",Motion,,,
"Dengan itu, saya mohon kepada pihak kerajaan dalam belanjawan ini— kita mohon agar Kota Marudu dapat diberikan keutamaan daripada segi jumlah dan peruntukan pembinaan rumah PPRT supaya rakyat kita tidak akan ketinggalan.

",Motion,,,
"Saya mohon jalan kampung di Jerantut yang bukan di bawah kelolaan JKR seperti jalan Kampung Batu Balak, jalan utama ke Ulu Tembeling iaitu dari Kampung Tuit ke Kampung Mat Daling, jalan Kampung Sempadan di Damak diberikan sedikit peruntukan untuk dibaiki dan ditambah baik.

",Motion,,,
"Di sini juga saya mencadangkan agar bandar utama Jerantut di peruntukkan tempat perniagaan pengusahaan automatik ataupun pusat sehenti supaya golongan usahawan boleh meletakkan produk-produk jualan IKS di sana.

",Motion,,,
"Numbers ini sudah bersedia untuk menerima apa sahaja rancangan yang akan dibuat oleh kementerian supaya dapat mengeluarkan mereka daripada garis kemiskinan. Saya ingin mencadangkan kepada kementerian program-program yang dibuat secara nukleus sebagaimana Amanah Ikhtiar di mana ada nukleus yang membantu mereka, sama ada bidang pertanian, penternakan, IKS, nelayan dan sebagainya.

",Motion,,,
"Jadi, saya mohon untuk mewujudkan satu new economic growth center di kawasan Parlimen Bukit Gantang dengan membina sama ada Maktab Rendah Sains Mara, Institut Kemahiran Mara, Kolej Konvensional Mara dan Politeknik Mara di bawah Kementerian Kemajuan Wilayah dan Desa.

",Motion,,,
"Tuan Yang di-Pertua, standing order. Standing Order 36(4), sekejap.

Pada 19 Disember yang lalu, Tuan Yang di-Pertua menjawab untuk melihat hansard berkenaan dengan penghinaan daripada Yang Berhormat Hulu Langat terhadap Yang Berhormat Pendang, disebut Yang Berhormat Pendang ‘beruk’. Jadi, saya minta petua sebab Tuan Yang di-Pertua menyebut “Saya akan melihat kepada hansard...”",Motion,,,
"saya minta kerajaan untuk memansuhkan semua AP untuk import makanan. Daging ke, sayur ke, buah-buahan. Ini untuk merendahkan harga makanan.",Motion,,,
"Yang Berhormat Machang sebelum ini, menyatakan bahawa dalam manifesto Pakatan Harapan menjanjikan untuk menghapuskan PTPTN. Itu adalah satu pembohongan kerana tidak ada manifesto itu atau janji itu dalam Manifesto Pakatan Harapan bau-baru ini. Jadi, saya kira Tuan Yang di-Pertua, perkara itu adalah satu pembohongan yang jatuh kepada Peraturan Mesyuarat 36(12) dan saya mohon supaya Dewan mengambil tindakan.",Motion,,,
"“Mengikut Peraturan Mesyuarat 12(1), saya mohon mencadangkan bahawa mesyuarat pada hari ini tidak akan ditangguhkan sehingga jam 8 malam dan selepas itu Majlis Mesyuarat akan ditangguhkan sehingga jam 10 pagi, hari Rabu, 15 Februari 2023.""",Motion,,,
"“Bahawa mengikut peruntukan Peraturan Mesyuarat 76, Dewan ini melantik sebuah Jawatankuasa Pemilih bagi tempoh Parlimen Kelima Belas yang mengandungi seorang Pengerusi dan enam orang lagi Ahli Jawatankuasa seperti berikut: 

1. Yang Berhormat Tuan Yang di-Pertua, Dato’ Johari bin Abdul (Pengerusi); 
2. Yang Amat Berhormat Dato’ Seri Fadillah bin Yusof, Ahli Parlimen Petra Jaya, Timbalan Perdana Menteri; 
3. Yang Berhormat Tuan Loke Siew Fook, Ahli Parlimen Seremban; 
4. Yang Berhormat Tuan Mohd Rafizi bin Ramli, Ahli Parlimen Pandan; 
5. Yang Berhormat Dato’ Sri Azalina Othman Said, Ahli Parlimen Pengerang; 
6. Yang Berhormat Dato’ Seri Hamzah bin Zainudin, Ahli Parlimen Larut, Ketua Pembangkang; dan 
7. Yang Berhormat Datuk Seri Takiyuddin bin Hassan, Ahli Parlimen Kota Bharu.” 

Tuan Yang di-Pertua, saya mohon mencadangkan.",Motion,,,
"Saya Ahli Parlimen Titiwangsa memohon untuk mencadangkan Usul Menjunjung Kasih kepada Seri Paduka Baginda Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah Ibni Almarhum Sultan Haji Ahmad Shah Al-Musta'in Billah kerana sudi berangkat menyampaikan titah ucapan di Persidangan Mesyuarat Pertama, Penggal Kedua, Parlimen Kelima Belas pada hari Isnin, 13 Februari 2023.",Motion,,,
"saya hendak kerajaan melihat balik semula setiap kali bila kita hendak buat... Kita hendak put ceiling price. Kita pastikan bahawa melihat kos elemen yang dibawa masuk ke negara ini, sama ada ia menurun atau meningkat.",Motion,,,
"Kita nak minta supaya Yang Amat Berhormat Perdana Menteri yang juga merupakan Menteri Kewangan, bagi peruntukan yang banyak untuk soal berkaitan dengan pendidikan ini.",Motion,,,
"Tuan Yang di-Pertua, saya ingin teruskan, masa tak banyak. Saya mohon masa kecemasan tambahan sedikit.",Motion,,,
"Bolehkah saya cadang? Debate 10 minit ini tidak cukup, Tuan Yang di-Pertua. At least you bagi 15 minit untuk Ahli-ahli backbenchers dan juga pihak pembangkang.",Motion,,,
Perikatan Nasional mencadangkan supaya kerajaan memberi penekanan khusus kepada aspek penghasilan sumber manusia berkualiti tinggi.,Motion,,,
saya minta supaya apa yang dibangkitkan oleh Yang Berhormat Sik ini dijadikan juga sebagai ucapan saya supaya Yang Berhormat Menteri dapat menjawab tentang isu IPG ini.,Motion,,,
"Saya mohon supaya bantuan-bantuan dan insentif-insentif untuk membantu rakyat ini harus dipertahankan walaupun pada satu– Walaupun pada ketika pemerintahan Yang Berhormat Pagoh dan Yang Berhormat Bera adalah ketika pandemik COVID-19 itu berlaku, tetapi disebabkan oleh hala tuju kepimpinan mereka yang jelas, maka ekonomi kita berjaya mencatatkan pertumbuhan yang amat positif.",Motion,,,
Saya memohon supaya kerajaan memandang serius setiap satu inisiatif yang terkandung. Saya menyeru supaya kerajaan dapat membentangkan kepada Dewan yang mulia ini berkenaan dengan pencapaian dan tindakan-tindakan NACP yang terkini dalam sidang Parlimen ini.,Motion,,,
Saya cadangkan bahawa sebagai langkah interim sementara menunggu pindaan peraturan mesyuarat ataupun undang-undang yang berkaitan.,Motion,,,
Saya memohon JKR dapat menjadikan projek pemulihan insiden runtuhan tanah Bukit Larut ini sebagai projek prioriti dan mempercepatkan kerja-kerja pemulihan.,Motion,,,
dicadangkan perkataan opposition itu dinamakan ‘oposisi’ kerana konotasi pembangkang yang digunakan begitu lama menyebabkan perangai sudah jadi macam membangkang-bangkang.,Motion,,,
Saya minta seperti yang pernah diminta oleh bekas Yang Berhormat Lim Kit Siang dahulu supaya jawapan ini dibagi pada 2.30 petang.,Motion,,,
saya cadangkan supaya pusat benih. Pusat benih padi sebab kualiti padi yang terbaik datangnya daripada Perlis. Saya minta pusat benih juga dibuat di Perlis.,Motion,,,
Petani sekarang dibagi masa musim tengkujuh RM250. Nelayan kita bagi RM300. Kita cadangkan supaya dinaikkan kepada RM300.,Motion,,,
"Kita cadangkan supaya projek di Perlis juga dibagi melalui syarikat, anak syarikat kerajaan negeri.",Motion,,,
"saya minta ROS tolong check dalam Peraturan Pertubuhan dia hanya sebut pecat dan gantung. Akan tetapi yang dibuat oleh UMNO sekarang ini dia buat pemutihan, tanpa prosedur dia buangkan nama orang.

Saya minta ROS tolong check supaya demokrasi berlaku dalam parti 
berkenaan.",Motion,,,
Saya hendak minta supaya development charges yang dikenakan oleh local government termasuk Wilayah Persekutuan ditangguhkan selama dua tahun.,Motion,,,
"saya ingin mencadangkan that we keep our universities up-to-date. Maksudnya, fokus di universiti adalah kepada subjek-subjek teras",Motion,,,
"kerajaan perlu selesaikan secara holistik, bukan piecemeal dan bukan reaktif. Dah ada orang mati dah, dah ada orang accident dah barulah apa. Ada yang termasuk di dalam longkang, ada yang dah patah. Umur 40 tahun dah patah kaki, patah riuk. Maka jadi OKU",Motion,,,
Jadi saya minta sangat kerajaan tambahkan sekolah kebangsaan supaya mereka mendapatkan tempat yang lebih kondusif.,Motion,,,
saya menggesa supaya kerajaan memulakan satu inisiatif bersama majikanmajikan supaya satu situasi menang-menang antara majikan dan pekerja dapat dicapai.,Motion,,,
"memohon supaya Kementerian Pendidikan, Kementerian Pendidikan Tinggi dan Kementerian Belia dan Sukan untuk bekerjasama supaya pengetahuan literasi politik dan kenegaraan dapat diterapkan dalam kalangan pengundi muda kita.",Motion,,,
saya mencadangkan kepada kerajaan hari ini boleh direvisit balik penulisan tokoh ekonomi ini untuk diambil tindakan bagi kebaikan ekonomi.,Motion,,,
saya harap Kerajaan Perpaduan ini akan memulakan proses delimitation secepat mungkin berdasarkan formula tolak campur 30 peratus ini.,Motion,,,
Saya juga ingin memberi cadangan kepada kerajaan untuk mula mengkaji kemungkinan membuat satu Initial Public Offering (IPO) of PETRONAS di Bursa Saham.,Motion,,,
Saya juga ingin pihak kerajaan untuk mempertimbangkan supaya perancangan awal ECRL untuk stesen terakhir berlaku di Pengkalan Kubor dipertimbangkan balik kerana ini merupakan bandar sempadan yang terakhir sebelum Thailand.,Motion,,,
"Saya juga mahu melihat suatu penyelesaian menyeluruh bagi banjir di Kelantan kerana saya melihat bukan hanya di Kelantan, tadi saya dengar dari Yang Berhormat Kapar menyebut tentang kadang-kadang isu bajet, kadang-kadang isu ketidakselarian di antara agensi.",Motion,,,
"Iltizam tersebut mengilhamkan idea kepada saya untuk mencadangkan kepada Kerajaan Perpaduan agar TVET dapat dijadikan sebagai pensijilan wajib untuk banduan-banduan yang menjalani hukuman pemenjaraan bagi tempoh tertentu, khususnya pesalah juvana.",Motion,,,
saya ingin mencadangkan kepada Dewan ini untuk mempertimbangkan salah satu daripada tiga perkara berikut sebagai instrumen undang-undang untuk membimbing pertimbangan Tuan Yang di-Pertua atau guided discretion dengan izin dalam menentukan sama ada sesuatu tindakan itu adalah melompat ataupun tidak,Motion,,,
Suka saya mencadangkan kepada Dewan yang mulia ini agar satu bentuk manual berkaitan dengan hung Parliament dan minority government serta tindakan yang perlu diambil dalam hung Parliament minority government diwujudkan di Parlimen kita.,Motion,,,
Agar Peraturan Mesyuarat 27(3) ini dipinda bagi membolehkan undi tidak percaya atau undi percaya dibuat terhadap Perdana Menteri oleh mana-mana Ahli setelah memenuhi syarat tertentu bagi mengelakkan abuse.,Motion,,,
"Jadi Yang Berhormat, saya sudah sebut tadi sekarang ini ia di peringkat EPU sebab itulah kita mohon supaya masuklah dalam bajet ini.",Motion,,,
saya memohon KKM supaya menambah lagi kios mySalam. Kalau boleh di semua hospital bagi memudahkan golongan B40 ini untuk buat claim rawatan mereka di hospital.,Motion,,,
"“Mengikut Peraturan Mesyuarat 12(1), saya mohon mencadangkan bahawa Mesyuarat pada hari ini tidak akan ditangguhkan sehingga jam 8.00 malam dan selepas itu Majlis Mesyuarat akan ditangguhkan sehingga jam 10.00 pagi, pada hari Khamis, 16 Februari 2023.”",Motion,,,
saya minta dan cadangkan kepada pemerintah supaya secepat yang mungkin undang-undang anti lompat di peringkat Sabah ini dapat dilaksanakan secepat mungkin supaya tidak boleh berlaku rentetan suasana politik yang tidak menentu di negara kita.,Motion,,,
saya ingin mencadangkan kepada Yang Amat Berhormat Perdana Menteri mengenai peruntukan Ahli Parlimen. Sungguhpun Yang Amat Berhormat Perdana Menteri telah memutuskan agar peruntukan Ahli Parlimen telah dipotong tetapi saya berharap supaya dalam masa akan datang barangkali separuh tahun kedua peruntukan itu akan ditambah.,Motion,,,
cadangan untuk kita memajukan negara tidak lain tidak bukan ialah pemberdayaan sumber manusia (human capital,Motion,,,
"saya cadangkan supaya kita tubuhkan, supaya kita budayakan, supaya kita tetapkan, Tuan Yang di-Pertua, a fixed-term Parliamentary, penggal Parlimen yang ditetapkan.",Motion,,,
saya minta pihak Kerajaan Persekutuan untuk menyemak semula kadar bayaran pajakan Pulau Pinang kepada negeri Kedah.,Motion,,,
Saya mohon mencadang sekiranya Kerajaan Persekutuan serius ingin terus membangunkan Labuan maka sistem jana kuasa baharu yang mampu menjana kuasa elektrik sehingga 200 megawatt adalah diperlukan.,Motion,,,
"saya mohon Kementerian Pendidikan mengambil perhatian yang serius tentang perkara ini dan juga daripada segi kekurangan body cukup tetapi dari segi, major guru yang mengajar itu tidak balance di sekolah itu.",Motion,,,
"saya nak minta kepada kerajaan, sekali lagi saya naikkan di Dewan yang mulia ini supaya menaik taraf dual carriageway.",Motion,,,
Saya juga ingin mencadangkan kepada pihak Kementerian Pertahanan membina LMS ini berdasarkan kepada reka bentuk kapal NGPV yang sedia ada demi menyelamatkan masa dan kos pembinaan daripada memperoleh jenis-jenis kapal yang ditawarkan dalam pasaran sekarang ini.,Motion,,,
Saya mencadangkan agar pihak Kementerian Pertahanan dan pihak kerajaan melihat semula peranan PERHEBAT supaya agensi ini dapat diperkasakan lagi dan agensi ini harus kekal di bawah Kementerian Pertahanan sebagai pengiktirafan kepada anggota ATM serta ia tidak harus dipindah ke mana-mana kementerian lain.,Motion,,,
"saya mencadangkan penduduk wajar dibekalkan informasi-informasi tidak kiralah dalam bentuk papan tanda, penulisan atau paparan di dalam website dan sebagainya.",Motion,,,
saya ingin mengusulkan agar pihak kedua-dua Yang Amat Berhormat Perdana Menteri dan Yang Amat Berhormat Timbalan Perdana Menteri untuk menaiktarafkan dan mentransformasikan Majlis TVET Negara menjadi Suruhanjaya TVET Malaysia yang diperkasakan untuk melaksanakan dan meneruskan agenda reformasi dalam bidang ini menggunakan kepakaran masing-masing.,Motion,,,
Tuaran mencadangkan agar modal pusingan AIM untuk Sabah perlu ditambah secara berperingkat daripada RM300 juta yang sedia ada kepada RM1 bilion menjelang tahun 2025.,Motion,,,
Tuaran mencadangkan supaya Timbalan Perdana Menteri II iaitu Yang Amat Berhormat Petrajaya supaya memberi keutamaan untuk membuat penyelarasan agar Sabah dan juga Sarawak mendapat peruntukan yang sewajarnya untuk menyelesaikan masalah sumber air dan bukannya hanya diberi peruntukan ataupun diberi pinjaman sematamata untuk menyelesaikan masalah air.,Motion,,,
"Saya cadangkan, Yang Berhormat, supaya ini diswastakan sahaja dan pastikan peruntukan untuk lampu-lampu jalan ini dapat diberikan dengan secukupnya.",Motion,,,
"Tuan Yang di-Pertua, saya optimis jikalau penyelarasan pencen buat pesara tentera yang bersara sebelum 1 Januari 2013 ini dilaksanakan, ini akan menaikkan semangat moral kepada 118,000 orang anggota tentera yang masih berkhidmat serta mereka akan sedar bahawa kehadiran mereka dirasai dan dihargai oleh Kerajaan Malaysia. Dalam hal ini saya mohon Yang Berhormat Menteri Pertahanan yang tidak ada dekat sini menyelesaikan isu ini dengan seberapa segera kerana isu ini sudah, sudah terlalu lama.",Motion,,,
Saya juga memohon Yang Amat Berhormat Perdana Menteri campur tangan dalam isu ini agar ia nya boleh direalisasikan pada tahun ini. Lagipun Yang Amat Berhormat Perdana Menteri sendiri tahu permasalahan ini. Ini semasa berjumpa veteran tentera satu ketika dahulu,Motion,,,
Saya mohon Yang Amat Berhormat Perdana Menteri dan Yang Berhormat Menteri Pertahanan untuk menambah baik kadar pencen hilang upaya dan kadar elaun layanan semasa yang terlepas pandang sejak 22 tahun yang dahulu.,Motion,,,
saya juga mohon Yang Amat Berhormat Perdana Menteri dan Yang Berhormat Menteri Pertahanan bertindak tegas ke atas ketirisan yang berlaku di Kementerian Pertahanan.,Motion,,,
saya mohon skandal pembinaan kapal LCS TLDM perlu disiasat dengan rapi kerana banyak duit rakyat yang terlibat dalam projek ini.,Motion,,,
Saya mohon Yang Amat Berhormat Perdana Menteri dan menterimenteri yang terlibat untuk menyegerakan bantuan ke kawasan saya Ketereh yang dilanda banjir kerana setakat ini tiada apa-apa bantuan pun dapat dihulurkan kepada mereka,Motion,,,
"Kita tidak boleh sekat perkahwinan secara— di selatan Thailand ini sama ada kali pertama ataupun poligami. Baik, saya mencadangkan kerajaan mengenakan hukuman penjara. Oleh sebab dalam peruntukan undang-undang itu ia ada denda dan penjara",Motion,,,
saya juga ingin mencadangkan kepada Kementerian Pelancongan supaya melibatkan Ahli Parlimen dalam usaha untuk membangunkan bidang pelancongan di peringkat tempatan,Motion,,,
saya mencadangkan supaya pindahkan universiti awam itu di Sibu kerana sekarang kita perlukan satu perancangan ekonomi di zon tengah Sarawak iaitu di kawasan Sibu untuk membangunkan ekonomi di sana.,Motion,,,
saya juga ingin mencadangkan supaya Kementerian Pertahanan mempertimbangkan cadangan daripada persatuan-persatuan veteran ATM agar semua penerima Pingat Jasa Malaysia (PJM) dapat diberikan bayaran sagu hati secara one-off bagi tahun 2023 ini sekurang-kurangnya pada kadar RM1000 seorang dalam meringankan beban kewangan yang mereka tanggung.,Motion,,,
"Jadi, saya pohon kepada Tuan Yang di-Pertua supaya memberi ruang kepada kami untuk mempersoalkan dalam sesi soalan tambahan ini.",Motion,,,
saya mencadangkan agar peruntukan dan dana dapat disediakan oleh pihak kerajaan bagi memantapkan pedagogi jawi dalam kalangan guru di sekolah di semua peringkat.,Motion,,,
"Dalam hal ini, Betong ingin cadangkan kerajaan mencari kaedah penyelesaian yang proaktif. Kedua, mohon TVET boleh menawarkan kursus keusahawanan kepada golongan ini agar mampu membuka peluang pekerjaan nanti. Perkara ketiga, adalah bagi mata pelajaran Sejarah. Betong cadangkan agar kementerian melihat semula cara penilaian supaya lebih mesra pelajar.",Motion,,,
"Tuan Yang di-Pertua, satu lagi tambahan untuk para pelajar graduan terutamanya berkaitan dengan MyBrain. Saya usulkan supaya perkara ini dipertimbangkan oleh pihak Menteri.",Motion,,,
"saya mohon perhatian pihak kerajaan untuk melihat aspek-aspek pembangunan sosial, ekonomi dan kebajikan warga Bachok di samping rakyat Kelantan khususnya, di samping program pembasmian kemiskinan tegar melalui pendekatan multidimensi di bawah tanggungjawab kelolaan Kementerian Ekonomi",Motion,,,
"Saya juga ingin mencadangkan supaya kementerian ataupun pihak kerajaan menubuhkan sebuah jawatankuasa Kabinet kemajuan desa dengan perkembangan teknologi digital, Program Satu Daerah Satu Industri (SDSI) perlu kita tambah baik dan konsep asas SDSI yang menekankan keunikan sesuatu produk mengikut locality masih boleh kita kekalkan.",Motion,,,
Jeli ingin menyarankan dan memohon pihak kerajaan menimbang secara bersungguh-sungguh iaitu mencari mekanisme untuk menstabilkan harga getah dan meletakkan harga lantai sekurang-kurangnya sebanyak RM4.00 sekilogram berbanding dengan harga semasa yang kini bergerak sekitar RM2.20 dan juga sehingga RM2.50 satu kilogram.,Motion,,,
Saya mohon supaya kerajaan lebih peka kepada pembangunan begini terutamanya EIA.,Motion,,,
"Akan tetapi Tuan Yang di-Pertua sebelum saya menjawab soalan nombor dua ini, saya mohon Tuan Yang di-Pertua izin kalau boleh saya menjemput semua Ahli-ahli Parlimen dan rakan-rakan semua untuk kita menyatakan rasa dukacita dan takziah kita kepada seorang anggota komando, mendiang Komando Lans Koperal Edrin Baintim yang mayatnya telah dijumpai semalam setelah lebih seminggu hilang semasa menjalani latihan menyelam laut dalam.",Motion,,,
"“Bahawa mengikut peraturan mesyuarat 12(1), saya mohon mencadangkan bahawa Mesyuarat pada hari ini tidak akan ditangguhkan sehingga jam 9.00 malam dan selepas itu majlis mesyuarat akan ditangguhkan sehingga jam 10.00 pagi hari Selasa, 21 Februari.”",Motion,,,
Dengan sukacitanya saya ingin memohon pertimbangan Tuan Yang di-Pertua untuk membenarkan saya membawa satu usul tergempar bagi membahaskan berkenaan permohonan mengeluarkan KWSP secara bersasar di bawah Peraturan Mesyuarat 18(1) seperti berikut.,Motion,,,
"Cadangan saya Tuan Yang di-Pertua, agar dapat dipertimbangkan juga pembinaan Lebuhraya Pan Borneo yang turut menghubungi jalinan dengan negara Indonesia mengambil kira bandar raya Nusantara yang bakal dibina sebagai ibu negara Indonesia.",Motion,,,
"Cadangan saya Tuan Yang di-Pertua, memohon untuk Yang Berhormat Menteri Pelancongan memasukkan sambutan Pesta Benak tahunan ke dalam kalendar pelancongan nasional bagi mengajak pelancong beramai-ramai ke Sri Aman.",Motion,,,
"cadangan saya agar Kementerian Pelancongan, Seni dan Budaya dapat memajukan agropelancongan di kawasan Sri Aman dan Kementerian Pertanian dan Keterjaminan Makanan menyokong penuh untuk membangunkan pertanian moden di kawasan Sri Aman.",Motion,,,
"Cadangan saya Tuan Yang di-Pertua, agar Kementerian Pendidikan Tinggi mewujudkan institusi pendidikan tinggi seperti universiti atau institusi latihan perindustrian berteraskan pertanian memandangkan Sri Aman boleh dibangunkan sebagai kawasan industri pertanian moden dan ia selaras dengan kerajaan sebelum ini yang bersetuju membantu dalam memperkasakan infrastruktur pertanian di Sarawak, khususnya di Sri Aman dalam industri agromakanan.",Motion,,,
saya mohon Yang Amat Berhormat Perdana Menteri konsisten dengan tekad beliau sewaktu menjadi Ketua Pembangkang untuk sama memperjuangkan hak rakyat. Mana mungkin Yang Amat Berhormat Perdana Menteri berubah pendirian sekelip mata kerana Yang Amat Berhormat Tambun merupakan seorang reformist yang tegar dan juga seorang yang istiqamah.,Motion,,,
cadangan permohonan lebuh raya baharu iaitu Seremban ke Jempol untuk menghubungkan hingga ke Negeri Sembilan timur.,Motion,,,
"Jempol mencadangkan supaya harga lantai getah sekerap ini dinaikkan daripada RM2.50 kepada RM4 ataupun RM3.50 ataupun pihak kerajaan memikirkan subsidi bersasar harga getah bagi membantu pekebun kecil RISDA, begitu juga di tanah rancangan FELDA.",Motion,,,
Perkara seterusnya ialah dari segi kesihatan iaitu saya mencadangkan menaikkan Hospital Jempol iaitu hospital harian yang mempunyai 104 buah katil dan juga empat unit rawatan rapi (ICU) dinaiktarafkan kepada hospital pakar minor bergantung kepada keperluan setempat.,Motion,,,
"Jadi di Jempol, untuk Projek Perumahan Rakyat, saya mohon supaya kerajaan dapat membuat Projek Perumahan Rakyat mampu milik yang mana tanahnya pun sudah ada di Jempol.",Motion,,,
"Tuan Yang di-Pertua, minta Yang Berhormat Hulu Langat keluar daripada Dewan.",Motion,,,
Mohon Kementerian Pengangkutan menyegerakan proses kelulusan projek ini kerana projek ini adalah berdasarkan dana PFI dan tidak menggunakan perbelanjaan dari Kerajaan Persekutuan.,Motion,,,
"Tuan Yang di-Pertua, bajet yang akan dibentangkan ini, saya mohon supaya jangan dipotong ataupun didiskaun bajet-bajet pembangunan infra kerana banyak lagi infra seperti jalan yang telah rosak perlu kepada naik taraf.",Motion,,,
"Saya faham kita yang berada dalam Dewan ini mungkin cukup pendapatan dan sebagainya tetapi rakyat di bawah hari ini yang mempunyai KWSP, saya mohon sangat-sangat Yang Amat Berhormat Tambun dan kerajaan untuk mempertimbangkan pengeluaran KWSP secara bersasar ini.",Motion,,,
P.M. 37(1)(b). Seseorang Ahli yang hendak meminta penjelasan mestilah dengan izin ahli dan dipanggil oleh Tuan Yang di-Pertua. Saya minta Tuan Yang di-Pertua bagi petua kepada Yang Berhormat Hulu Langat.,Motion,,,
Saya meminta agar Jabatan Kesihatan untuk menyiarkan semua laporan ujian yang telah dijalankan setakat ini mengenai kualiti bekalan air di Sandakan dan menyiasat kes-kes alahan yang dilaporkan di daerah ini.,Motion,,,
saya memohon agar pihak kerajaan memberi perhatian untuk menjadikan masjid-masjid lebih selesa dan mesra pengguna.,Motion,,,
saya memohon daripada pihak kerajaan berkaitan pertimbangan kelulusan pelaksanaan pengecualian cukai bagi bayaran wakaf yang diberikan.,Motion,,,
Saya juga memohon agar hospital ini disediakan perkhidmatan pakar supaya rakyat tidak pergi jauh untuk mendapatkan perkhidmatan pakar,Motion,,,
